Number,Prediction,Probabilities,Confidence,ActualResult
5455,1,0.9997936015475679,0.4997936015475679,1
5417,0,0.001477843239411619,0.49852215676058836,0
5391,1,0.9907226035433745,0.4907226035433745,1
3037,1,0.9952795830344642,0.4952795830344642,1
6671,1,0.9999064592381786,0.49990645923817856,1
3978,1,0.9993175648687336,0.4993175648687336,1
925,0,0.0001000376159076816,0.49989996238409234,0
7415,0,0.05284286937872641,0.4471571306212736,0
4613,1,0.999634959907576,0.499634959907576,1
796,0,0.0013480882055078567,0.49865191179449214,0
5934,1,0.9962890417966012,0.49628904179660116,1
4146,1,0.9999189122521827,0.49991891225218266,1
7501,1,0.9996929226026019,0.4996929226026019,1
4695,1,0.9998149948205517,0.4998149948205517,1
8093,1,0.9997944538470864,0.49979445384708643,1
3293,0,0.00043438045917449205,0.4995656195408255,0
2255,0,0.0004889380165479156,0.4995110619834521,0
4518,1,0.999757310714155,0.49975731071415497,1
6834,1,0.9999842572776486,0.4999842572776486,1
5796,1,0.9999340497669751,0.4999340497669751,1
5882,1,0.9686104575883626,0.4686104575883626,1
6264,1,0.9979719833981106,0.49797198339811055,1
4755,1,0.9996463923762563,0.4996463923762563,1
1667,1,0.9944537189291142,0.49445371892911416,1
4315,1,0.9999248766808826,0.4999248766808826,1
7994,0,0.003811224992215323,0.4961887750077847,0
7247,1,0.9997960494242429,0.49979604942424294,1
6307,1,0.9996005885800141,0.4996005885800141,1
5057,1,0.9998904238209865,0.4998904238209865,1
4818,1,0.9999089715499164,0.4999089715499164,1
4490,1,0.997251165126779,0.497251165126779,1
4045,1,0.9861425563841174,0.4861425563841174,1
32,0,0.0007057947654324785,0.4992942052345675,0
5945,1,0.9057229333542751,0.4057229333542751,1
5213,1,0.984229797081336,0.48422979708133596,1
4358,1,0.9998789543887868,0.4998789543887868,1
4588,1,0.9998470041711557,0.4998470041711557,1
5772,1,0.9919259149898623,0.49192591498986227,1
2939,0,0.00018828396586942939,0.49981171603413055,0
7627,0,0.0028785095028723146,0.49712149049712767,0
5210,0,0.0024947180549077467,0.49750528194509225,0
934,0,0.006978002507736235,0.4930219974922638,0
7828,0,0.002341579801925642,0.4976584201980744,0
4467,1,0.9994647559936692,0.49946475599366924,1
6076,1,0.9981541513834324,0.49815415138343244,1
1097,0,0.00019348776127867446,0.4998065122387213,0
2780,0,0.00018463880761537837,0.4998153611923846,0
4485,1,0.999614938944406,0.499614938944406,1
464,0,0.04324987331167148,0.45675012668832854,0
3449,0,0.001101182143128022,0.49889881785687196,0
2942,0,0.00018451950466085953,0.49981548049533914,0
4748,1,0.9999416417558372,0.4999416417558372,1
1563,0,0.0005788672958027127,0.4994211327041973,0
7063,0,0.023861424013163737,0.4761385759868363,0
2424,0,0.00027635092202988524,0.4997236490779701,0
7299,0,0.0010244311921731846,0.49897556880782684,0
7515,1,0.9923580236195868,0.4923580236195868,1
6453,1,0.999827938272043,0.49982793827204297,1
901,0,2.256225761320319e-05,0.4999774377423868,0
7603,1,0.9994874329936284,0.4994874329936284,1
2371,0,9.67582470472024e-05,0.4999032417529528,0
2274,0,0.0007249159719328078,0.4992750840280672,0
5162,1,0.9626801453933764,0.46268014539337643,1
980,0,0.00027640262583318435,0.49972359737416683,0
1741,0,4.348392867318598e-05,0.4999565160713268,0
1229,0,0.0003410309772778824,0.4996589690227221,0
4963,1,0.975144131777773,0.47514413177777304,1
449,0,9.820424318293113e-05,0.4999017957568171,0
5083,1,0.9999010915999516,0.49990109159995155,1
5428,1,0.9945041376904001,0.49450413769040014,1
3197,0,0.0014298065815545474,0.49857019341844544,0
3754,1,0.9976097656100619,0.49760976561006187,1
3746,1,0.9990006741779891,0.4990006741779891,1
2977,0,0.00019413415193993817,0.4998058658480601,0
2025,0,0.0011906780051751248,0.49880932199482486,0
912,0,0.004180853869294155,0.4958191461307058,0
4554,1,0.9993482823396774,0.49934828233967743,1
2574,0,0.001644763768074359,0.4983552362319256,0
5505,1,0.9948215846036303,0.49482158460363035,1
5757,0,0.01998630234942006,0.48001369765057994,0
6711,1,0.9996434512915295,0.49964345129152954,1
61,0,0.004138677825852593,0.4958613221741474,0
4775,1,0.9975173940357028,0.49751739403570283,1
2748,0,0.00023236372191344065,0.49976763627808657,0
152,0,0.008322322562195204,0.49167767743780477,0
7256,1,0.9992079645258846,0.49920796452588456,1
6530,0,0.00021848396909263063,0.49978151603090737,0
4502,1,0.9996573560232728,0.49965735602327277,1
4950,1,0.9932140562877662,0.49321405628776616,1
3505,0,0.003733447502523199,0.4962665524974768,0
4392,1,0.9998218058989727,0.49982180589897274,1
2892,1,0.9530143949568105,0.4530143949568105,1
7202,0,0.005666600013956813,0.4943333999860432,0
3673,0,0.00027673619515761135,0.4997232638048424,0
2218,0,0.0025160123633418997,0.4974839876366581,0
1605,0,8.852083008980187e-06,0.499991147916991,0
287,0,0.015554869165101865,0.48444513083489815,0
2897,0,0.00046422038113695197,0.49953577961886303,0
7360,0,0.004763440434073011,0.495236559565927,0
297,0,2.9538598090312215e-05,0.4999704614019097,0
5244,1,0.9998928868121342,0.4998928868121342,1
1705,0,1.9327076849250572e-05,0.49998067292315074,0
7748,0,0.00019021455444626122,0.4998097854455537,0
4154,0,0.0014944563127960429,0.49850554368720396,0
2462,0,0.0004018132148357203,0.49959818678516427,0
1696,0,0.00012671936747558148,0.4998732806325244,0
5776,0,0.06111060627964864,0.43888939372035135,0
7198,1,0.9903145314402871,0.49031453144028714,1
6464,1,0.9990786409530346,0.49907864095303456,1
8052,0,0.0016540439942116108,0.4983459560057884,0
3230,0,0.0012900627170244843,0.4987099372829755,0
5545,1,0.9861177389757814,0.48611773897578137,1
4353,1,0.9988823205303471,0.4988823205303471,1
1967,0,6.04173307678182e-05,0.49993958266923216,0
656,0,5.81442410404425e-05,0.49994185575895955,0
6165,1,0.9947077949273997,0.4947077949273997,1
3400,1,0.9983298302261577,0.49832983022615773,1
1209,0,5.156032977451089e-05,0.4999484396702255,0
5104,1,0.9997242876137944,0.4997242876137944,1
3091,1,0.9996582554457528,0.4996582554457528,1
899,0,0.0032989875689008828,0.4967010124310991,0
3086,0,0.0006256943133811786,0.49937430568661884,0
6737,1,0.9998744048954916,0.4998744048954916,1
4296,1,0.9989726461784877,0.4989726461784877,1
5173,1,0.9999806641648287,0.49998066416482867,1
4573,1,0.998661881707201,0.49866188170720105,1
4370,1,0.9963706159300878,0.4963706159300878,1
1169,0,0.005076094906555436,0.4949239050934446,0
2786,0,0.00022596712700222765,0.49977403287299776,0
4638,1,0.9998593650753776,0.49985936507537765,1
3356,0,0.00030827864210058114,0.4996917213578994,0
2070,0,0.00020856465418830404,0.4997914353458117,0
2374,0,0.0001881623080670201,0.499811837691933,0
1619,0,3.126727749166216e-05,0.49996873272250836,0
6083,1,0.9929135296182399,0.49291352961823987,1
6202,1,0.9999044062872333,0.4999044062872333,1
7677,1,0.9986168514002752,0.49861685140027523,1
6462,1,0.999852845899995,0.499852845899995,1
3430,0,0.004122296782900314,0.4958777032170997,0
6916,1,0.9987366447780307,0.4987366447780307,1
4822,1,0.9996845918900467,0.49968459189004666,1
3026,1,0.9691753119580281,0.4691753119580281,1
7185,0,0.00019200179950701492,0.499807998200493,0
6677,1,0.9997360412003968,0.49973604120039683,1
4433,1,0.9997156407100585,0.4997156407100585,1
2925,0,0.0005677842427946872,0.4994322157572053,0
4253,0,0.00024965475305596457,0.49975034524694406,0
3495,0,0.002061616020589622,0.49793838397941037,0
4414,1,0.9997447391766263,0.4997447391766263,1
7,0,0.007058519714276622,0.4929414802857234,0
6739,1,0.9940795399751835,0.4940795399751835,1
4071,1,0.9991641489486334,0.49916414894863337,1
3947,1,0.9994007033883169,0.4994007033883169,1
3288,0,0.00031574245897321755,0.4996842575410268,0
7924,1,0.9982018713402668,0.49820187134026683,1
1184,0,0.005282970170252109,0.4947170298297479,0
2309,0,0.001142671614278321,0.49885732838572167,0
6119,1,0.9999149562551164,0.4999149562551164,1
7423,1,0.9999198288467587,0.4999198288467587,1
5498,1,0.9894391746074935,0.48943917460749353,1
6361,1,0.9958064727144299,0.4958064727144299,1
5674,0,0.01236921022489587,0.48763078977510416,0
5721,1,0.9995465304668399,0.49954653046683994,1
6595,1,0.999871831008429,0.499871831008429,1
1773,0,0.0025680887894624694,0.49743191121053754,0
7900,0,0.003800777642820227,0.4961992223571798,0
907,0,2.3339414433319752e-05,0.49997666058556667,0
3172,0,0.0002242906363685725,0.4997757093636314,0
3027,1,0.998670622519593,0.49867062251959304,1
2666,0,0.0007690977362977808,0.4992309022637022,0
2823,0,0.001660127546453856,0.49833987245354616,0
5149,1,0.9993239719500331,0.4993239719500331,1
7546,1,0.9992302903713594,0.49923029037135935,1
7358,0,5.0963483855383385e-05,0.49994903651614464,0
5804,0,0.05224108493806102,0.447758915061939,0
5073,1,0.9999331853806672,0.4999331853806672,1
1763,0,0.00016135324717548848,0.4998386467528245,0
5727,0,0.06824042229834001,0.43175957770165996,0
1973,0,0.00019967988131926526,0.49980032011868075,0
7813,0,0.004183405264573502,0.4958165947354265,0
535,0,8.904136275448742e-05,0.4999109586372455,0
6362,1,0.9998096945035397,0.49980969450353974,1
8021,1,0.9997769999185834,0.4997769999185834,1
7779,0,0.03928761124244668,0.4607123887575533,0
3031,0,0.00029473690005998057,0.49970526309994,0
6664,1,0.9950294925271471,0.4950294925271471,1
7637,1,0.9996935787414324,0.4996935787414324,1
164,0,0.005305243346400148,0.49469475665359985,0
3507,0,0.0017077379295455612,0.49829226207045446,0
5798,1,0.9865147302100672,0.4865147302100672,1
4070,1,0.9996585925938503,0.49965859259385026,1
655,0,0.004958773202196717,0.49504122679780327,0
257,0,0.0027997151820495702,0.4972002848179504,0
6415,1,0.9913463205587065,0.49134632055870653,1
459,0,0.0009675593353180697,0.49903244066468194,0
3198,0,0.001490011135643568,0.49850998886435643,0
2811,0,0.0006643263526073886,0.4993356736473926,0
622,0,0.022537515986516925,0.47746248401348307,0
4355,1,0.9995492648384866,0.4995492648384866,1
8044,0,0.0018053011013405974,0.4981946988986594,0
6485,1,0.9996868472049817,0.4996868472049817,1
7747,0,0.0074222639063439505,0.49257773609365607,0
5338,1,0.9573207960017067,0.4573207960017067,1
5370,1,0.9996588847413184,0.49965888474131837,1
7784,1,0.9996674996689029,0.4996674996689029,1
711,0,3.1882250207149945e-05,0.49996811774979283,0
1795,1,0.9892532775375064,0.48925327753750636,1
5634,1,0.9996028825678215,0.4996028825678215,1
8002,0,0.010465894659713286,0.48953410534028674,0
6734,1,0.9998832716849629,0.49988327168496294,1
5811,1,0.9944661910743187,0.49446619107431866,1
7887,0,0.026943399270191314,0.4730566007298087,0
7336,1,0.9921130528144162,0.4921130528144162,1
5987,1,0.9963102054951654,0.49631020549516536,1
242,0,0.002213433581993097,0.4977865664180069,0
6766,1,0.9959359371134032,0.4959359371134032,1
2944,0,0.0013162739643611428,0.4986837260356389,0
5099,1,0.9998953812531849,0.4998953812531849,1
7004,0,0.014560691200377613,0.4854393087996224,0
6097,1,0.9969724259369103,0.49697242593691027,1
3414,0,0.0002001476984462575,0.4997998523015537,0
6131,1,0.9999514972724787,0.4999514972724787,1
4152,1,0.9999693150650375,0.4999693150650375,1
590,1,0.9943557684658945,0.49435576846589446,1
8110,0,0.0002623509389723627,0.49973764906102763,0
2100,0,0.00036390418011579827,0.4996360958198842,0
1881,0,3.631888005561296e-05,0.4999636811199444,0
913,0,2.2767087854942648e-05,0.4999772329121451,0
5957,1,0.9995198239253763,0.4995198239253763,1
5350,1,0.9973625874575157,0.4973625874575157,1
2227,0,4.180900077202752e-05,0.49995819099922795,0
8028,1,0.9994673512968668,0.4994673512968668,1
4895,1,0.9948464292279662,0.4948464292279662,1
5976,0,0.008691208540172942,0.49130879145982703,0
6028,1,0.9997579615853268,0.4997579615853268,1
1669,1,0.9951307426892723,0.49513074268927226,1
2579,0,0.0008497187551238484,0.49915028124487615,0
3104,1,0.9822549850222725,0.4822549850222725,1
4529,1,0.9970216405050982,0.49702164050509823,1
6484,1,0.9999045504380325,0.4999045504380325,1
2312,0,0.00025282826719957087,0.4997471717328004,0
7861,1,0.9997030080618852,0.49970300806188517,1
3872,1,0.9954517075439061,0.4954517075439061,1
1261,1,0.9894388365630945,0.4894388365630945,1
1766,0,2.9633387822179555e-05,0.4999703666121778,0
338,0,0.07565319855186768,0.4243468014481323,0
5461,1,0.9962528993082767,0.49625289930827665,1
1852,0,0.0007073882842087034,0.4992926117157913,0
1416,0,0.00860165344423154,0.4913983465557685,0
430,0,0.00793299176393571,0.4920670082360643,0
7122,1,0.9963672413048817,0.49636724130488175,1
7922,0,0.0034548979572618962,0.4965451020427381,0
7671,0,0.014686224326417497,0.4853137756735825,0
2540,1,0.9483503031994353,0.44835030319943525,1
2158,0,0.0002642607299886098,0.4997357392700114,0
1033,0,1.2620326036498946e-05,0.4999873796739635,0
4077,0,0.0005846599247022142,0.4994153400752978,0
599,1,0.9811297049339615,0.48112970493396146,1
7788,0,0.0031607558298615865,0.4968392441701384,0
4102,1,0.9995453769999056,0.49954537699990564,1
4639,1,0.9991777321010475,0.49917773210104754,1
7295,1,0.9370094704501389,0.43700947045013894,1
4284,1,0.999522607307544,0.49952260730754405,1
1191,0,0.00348531333115715,0.49651468666884285,0
1330,0,3.84209981092779e-05,0.4999615790018907,0
6729,1,0.9992837223692959,0.49928372236929586,1
1228,1,0.9952943572408824,0.49529435724088244,1
1615,0,0.0005845113306460847,0.4994154886693539,0
3349,1,0.9989095325284255,0.4989095325284255,1
3263,0,0.0006324794169925447,0.49936752058300743,0
4204,1,0.9997578093073174,0.4997578093073174,1
491,1,0.9882252269584295,0.4882252269584295,1
4486,1,0.9997388705403452,0.49973887054034516,1
4492,1,0.9999811076562137,0.49998110765621373,1
4793,1,0.9996190601331381,0.49961906013313806,1
4589,1,0.9998937310900002,0.49989373109000024,1
6031,1,0.9976740706762586,0.4976740706762586,1
1034,0,0.00014292076521046885,0.49985707923478956,0
1875,0,0.0003463512434038892,0.4996536487565961,0
3043,0,0.0013220401408261789,0.49867795985917385,0
5718,1,0.990025089022772,0.490025089022772,1
1718,0,0.00011954599790117452,0.49988045400209885,0
5493,1,0.9261339262731288,0.42613392627312885,1
2572,0,0.0001966712617659161,0.4998033287382341,0
2033,0,0.0001891097135699216,0.49981089028643005,0
8059,1,0.9988753086346334,0.49887530863463336,1
1660,0,0.00011175151313802733,0.499888248486862,0
239,0,0.007305213926202205,0.4926947860737978,0
1214,0,1.3566121516180846e-05,0.4999864338784838,0
6954,1,0.9996346482537865,0.49963464825378645,1
392,0,0.0021008686148315378,0.49789913138516845,0
7570,0,0.03614341621829819,0.4638565837817018,0
5822,1,0.988991801241839,0.48899180124183905,1
2633,0,0.0012069340874613916,0.49879306591253864,0
2425,0,0.0003355449566225415,0.4996644550433775,0
4206,1,0.9995348605900246,0.4995348605900246,1
6867,1,0.9999511630874709,0.4999511630874709,1
6369,1,0.9997488950657981,0.4997488950657981,1
879,0,0.001310327879861231,0.49868967212013876,0
1553,0,3.135515749765613e-05,0.49996864484250236,0
4256,1,0.9999494395838356,0.49994943958383564,1
1295,0,7.668954521596051e-05,0.49992331045478405,0
888,0,0.0014345331455976305,0.4985654668544024,0
7877,1,0.999900377207479,0.49990037720747904,1
7235,0,0.001999250301899676,0.4980007496981003,0
5091,1,0.999875151597276,0.499875151597276,1
6227,1,0.9999822865661486,0.4999822865661486,1
4244,1,0.9998614243503293,0.4998614243503293,1
4708,1,0.9101287614255282,0.41012876142552823,1
5016,1,0.999373626070974,0.499373626070974,1
4698,1,0.9982743777712672,0.49827437777126715,1
4415,1,0.9984620074039218,0.49846200740392177,1
5372,1,0.9979164554016284,0.49791645540162843,1
2268,0,0.0007206346998647542,0.4992793653001352,0
5994,1,0.9997581348855133,0.49975813488551335,1
3949,1,0.9998838318849729,0.4998838318849729,1
4539,1,0.9999109151247623,0.49991091512476227,1
2763,0,0.0015891070472986194,0.49841089295270136,0
3906,1,0.9999238991968328,0.4999238991968328,1
626,0,0.015563871678329995,0.48443612832167,0
299,1,0.9952526300286962,0.49525263002869624,1
7639,1,0.998482621984926,0.498482621984926,1
3283,0,0.0020103537991515413,0.49798964620084846,0
4344,1,0.9996830224717316,0.4996830224717316,1
5819,1,0.998863599594929,0.498863599594929,1
6201,1,0.9999660956687155,0.4999660956687155,1
129,0,0.008668753255864602,0.4913312467441354,0
2290,0,0.0002877386989712512,0.49971226130102875,0
3286,0,0.0019639817203789688,0.498036018279621,0
3564,0,0.0002687425824183157,0.4997312574175817,0
7568,1,0.999398687179007,0.49939868717900704,1
131,0,0.009111710041446064,0.49088828995855394,0
5628,0,0.002957876401888988,0.497042123598111,0
175,0,0.00372577590981446,0.49627422409018557,0
5070,0,0.027149413937246333,0.47285058606275365,0
3125,0,0.0007033252979992764,0.49929667470200073,0
6054,1,0.999742961695921,0.49974296169592103,1
7585,0,0.00018116260768501037,0.499818837392315,0
6294,1,0.9951324855478865,0.49513248554788647,1
5780,1,0.9998423354922734,0.4998423354922734,1
7136,0,0.001650239771743814,0.49834976022825617,0
4287,1,0.9996779615710354,0.4996779615710354,1
321,0,0.01484084012616318,0.48515915987383684,0
6809,1,0.9985189227720711,0.4985189227720711,1
7472,1,0.9980485496103126,0.49804854961031264,1
3787,1,0.9998513886802656,0.4998513886802656,1
3169,1,0.9688031830983785,0.46880318309837854,1
2846,0,0.001096378197730261,0.4989036218022697,0
1273,0,1.9876549921885865e-05,0.49998012345007814,0
218,0,0.005664637217042712,0.4943353627829573,0
1198,0,0.0022077074808357928,0.4977922925191642,0
3732,0,0.00015281161144573206,0.49984718838855424,0
3944,1,0.9998867306693977,0.4998867306693977,1
4339,1,0.998987170186054,0.498987170186054,1
3552,0,0.0003957366888783271,0.4996042633111217,0
615,0,0.01999083178081309,0.48000916821918693,0
840,0,0.040086976234185,0.459913023765815,0
7160,1,0.9954707011377509,0.49547070113775094,1
5320,1,0.9984310714206234,0.4984310714206234,1
8009,0,0.00040426648135461423,0.4995957335186454,0
835,1,0.987875795200947,0.48787579520094704,1
2530,0,0.0023619392186504692,0.49763806078134953,0
4880,1,0.9993615650043131,0.49936156500431306,1
4510,1,0.9990075059865533,0.4990075059865533,1
2254,0,0.002375451464221694,0.4976245485357783,0
1929,0,0.00011387190647205953,0.49988612809352795,0
1059,0,3.960069662761683e-05,0.4999603993033724,0
6400,1,0.9988472215196226,0.4988472215196226,1
1930,1,0.9937908446976236,0.4937908446976236,1
1620,0,0.00021231363852338838,0.49978768636147664,0
6598,1,0.9966115553560414,0.4966115553560414,1
4701,1,0.9998154253955194,0.4998154253955194,1
2449,0,0.0002707609074781691,0.4997292390925218,0
1473,0,3.364427663197172e-05,0.499966355723368,0
4725,1,0.9996501091556266,0.4996501091556266,1
5622,0,0.01190825146614845,0.48809174853385157,0
6947,1,0.9961895526368999,0.4961895526368999,1
5205,1,0.804580674590213,0.304580674590213,1
2064,0,2.4757920901650476e-05,0.4999752420790983,0
2631,0,0.0006625156416054891,0.49933748435839453,0
2751,0,0.00035187070185457284,0.49964812929814545,0
1802,0,0.00179575177268011,0.4982042482273199,0
6744,0,0.007858231154701975,0.49214176884529803,0
2566,1,0.9988757589019082,0.49887575890190816,1
1014,0,6.640995681347659e-05,0.49993359004318655,0
2678,0,0.0008528936234349095,0.49914710637656506,0
4110,1,0.9953928661018208,0.49539286610182076,1
5681,0,0.05984762779072902,0.440152372209271,0
7180,1,0.9947216304070928,0.4947216304070928,1
170,0,0.015912971735310786,0.4840870282646892,0
915,0,0.0021038207457447873,0.4978961792542552,0
5872,1,0.9997626161825962,0.4997626161825962,1
7363,1,0.994785742526394,0.49478574252639396,1
1723,0,2.574443226863333e-05,0.49997425556773134,0
1442,0,2.687861622377351e-05,0.49997312138377625,0
1520,0,0.004384757067667892,0.4956152429323321,0
7145,1,0.9997262419178937,0.4997262419178937,1
6317,1,0.9933763778889338,0.49337637788893385,1
7253,0,0.0011416815743248807,0.49885831842567513,0
5309,0,0.006476332191782588,0.49352366780821744,0
1893,0,1.0719001286503053e-05,0.4999892809987135,0
3807,0,0.0002662675470330848,0.49973373245296693,0
6733,1,0.9986093278986016,0.4986093278986016,1
3279,0,0.00048026034997170156,0.49951973965002827,0
5395,1,0.9953647113179435,0.49536471131794346,1
3242,1,0.9992256179576763,0.4992256179576763,1
1724,0,0.001998180095581733,0.4980018199044183,0
2007,0,0.0001540118189996443,0.49984598818100034,0
621,0,0.003503475881302275,0.4964965241186977,0
3212,0,0.0004740201697628659,0.4995259798302371,0
5435,1,0.9941448877023684,0.4941448877023684,1
5558,1,0.992695577182888,0.49269557718288803,1
6466,1,0.9995880812717445,0.4995880812717445,1
3199,1,0.9998960134727714,0.49989601347277135,1
8062,1,0.9983855094781262,0.4983855094781262,1
3045,0,0.0019725796935859637,0.49802742030641406,0
7342,1,0.9902838428685102,0.49028384286851023,1
5233,0,0.003339345555924728,0.49666065444407526,0
7430,1,0.9999868300410957,0.4999868300410957,1
7631,0,0.0144311548469493,0.4855688451530507,0
719,0,0.04304846123704974,0.45695153876295025,0
5278,1,0.8917173575522505,0.39171735755225046,1
7206,1,0.9999556395936917,0.4999556395936917,1
6043,1,0.9976739856353491,0.49767398563534915,1
836,0,0.0026964989205687196,0.4973035010794313,0
1808,0,0.0005295638395608511,0.4994704361604391,0
26,0,0.0006725349783131431,0.49932746502168684,0
5066,1,0.9977881757563819,0.4977881757563819,1
2845,0,0.0004985876851349126,0.4995014123148651,0
7373,0,0.0014035191778763597,0.49859648082212366,0
7918,0,0.0001819848984086101,0.4998180151015914,0
6876,1,0.9999003735569302,0.4999003735569302,1
5040,1,0.9998432360927978,0.4998432360927978,1
5827,1,0.9878558893068698,0.48785588930686985,1
1570,0,1.1250813556912023e-05,0.4999887491864431,0
4570,0,0.000776703697318467,0.49922329630268153,0
4362,1,0.9996807526353337,0.49968075263533374,1
4328,1,0.9991326558122456,0.49913265581224564,1
3274,1,0.9994249353408281,0.4994249353408281,1
3628,0,0.0015945046834805225,0.49840549531651945,0
4663,0,0.011324016056433513,0.4886759839435665,0
3996,1,0.9946257426112123,0.4946257426112123,1
426,0,0.0007481484175403421,0.49925185158245966,0
2039,0,0.000802173047713484,0.49919782695228654,0
5548,1,0.9759383724119534,0.47593837241195336,1
1521,0,9.537467699110872e-05,0.4999046253230089,0
6750,1,0.9997905887966932,0.49979058879669325,1
7973,1,0.9992431802599202,0.4992431802599202,1
1098,0,0.00010177242225844762,0.49989822757774155,0
3566,0,0.00020934443197607677,0.49979065556802393,0
3621,1,0.99928948600733,0.49928948600733003,1
6795,1,0.999895195097981,0.49989519509798097,1
360,0,2.3532599113116903e-05,0.49997646740088686,0
3130,0,0.0014610453437143857,0.4985389546562856,0
3124,1,0.9843033760991392,0.4843033760991392,1
7414,1,0.9994959818876702,0.4994959818876702,1
3514,0,0.0012065156005863782,0.4987934843994136,0
1639,0,6.350623459466256e-05,0.49993649376540533,0
3010,0,0.0013991126466005536,0.49860088735339947,0
7260,0,0.00012298695295835874,0.49987701304704163,0
8051,0,0.0005917105106006994,0.4994082894893993,0
1866,0,0.002689272047660676,0.4973107279523393,0
8123,0,0.0038607569583223615,0.4961392430416776,0
186,0,0.016390068129043804,0.4836099318709562,0
5981,1,0.9917606394474382,0.4917606394474382,1
7850,1,0.9989246099624945,0.49892460996249455,1
5576,1,0.9993638860197367,0.4993638860197367,1
2886,0,0.0006499876597460016,0.499350012340254,0
5849,0,0.0020062507022314308,0.4979937492977686,0
3911,1,0.9995443889152016,0.4995443889152016,1
2508,0,0.0016122595384052152,0.4983877404615948,0
2359,0,0.0010535881769209454,0.49894641182307903,0
4671,1,0.9997552140111052,0.49975521401110523,1
6812,1,0.9991022142697732,0.4991022142697732,1
707,0,0.005739138486963108,0.4942608615130369,0
6779,1,0.9999752573540207,0.4999752573540207,1
4491,0,0.02127491763668336,0.4787250823633166,0
6112,1,0.9999783332470668,0.49997833324706675,1
1175,0,0.013117142794397909,0.4868828572056021,0
805,0,0.02317958949937534,0.4768204105006247,0
7559,0,0.004419864179662461,0.49558013582033755,0
2215,0,0.0009946463853376382,0.49900535361466236,0
4842,0,0.0005381738590760126,0.499461826140924,0
3312,0,0.0018288752912360966,0.4981711247087639,0
749,0,0.03127425965676442,0.46872574034323555,0
4523,1,0.9995912672606831,0.49959126726068315,1
5832,1,0.9992415117071387,0.4992415117071387,1
3426,1,0.9739020095040486,0.4739020095040486,1
1324,0,5.017871499175371e-05,0.49994982128500826,0
1328,0,3.42997642085086e-05,0.4999657002357915,0
1000,0,0.0003598396481195998,0.4996401603518804,0
6075,1,0.9999643597361256,0.49996435973612563,1
2837,0,0.00020430239575320658,0.4997956976042468,0
3618,0,0.00030749711909966215,0.49969250288090034,0
4940,1,0.9992100538650324,0.49921005386503237,1
4900,1,0.9997651818617866,0.49976518186178664,1
1047,1,0.9734545081916919,0.4734545081916919,1
1194,0,0.006206956368733721,0.4937930436312663,0
2760,0,0.0008251189461442688,0.4991748810538557,0
15,0,0.0071078817201226715,0.49289211827987733,0
3190,1,0.9999015661277006,0.49990156612770065,1
1375,1,0.9910119433781891,0.4910119433781891,1
4239,1,0.9996626999201677,0.49966269992016765,1
2784,0,0.0006488515384565964,0.4993511484615434,0
3968,1,0.9949433568928365,0.49494335689283653,1
4249,1,0.9994603577328534,0.49946035773285336,1
6423,1,0.9985290970104405,0.49852909701044046,1
5675,1,0.9989284298022058,0.49892842980220575,1
7298,1,0.9990533316248534,0.49905333162485344,1
65,0,5.2483798009771774e-05,0.49994751620199024,0
2411,0,0.0009332360400315997,0.4990667639599684,0
6120,0,0.023652306042719222,0.47634769395728077,0
1154,1,0.9943451243416808,0.49434512434168076,1
7156,1,0.9997985465123674,0.49979854651236744,1
3583,1,0.995552020508987,0.49555202050898695,1
2753,0,0.0013908444408828663,0.4986091555591171,0
3581,1,0.9999324623187201,0.4999324623187201,1
2701,0,0.00018747338153188718,0.4998125266184681,0
3667,1,0.9998324502857929,0.49983245028579293,1
4809,1,0.9991615126911735,0.4991615126911735,1
2952,0,0.00047916869718195136,0.49952083130281805,0
5346,1,0.9975083301474883,0.4975083301474883,1
2533,1,0.9985504223160176,0.49855042231601765,1
2602,0,0.0013330670184592613,0.49866693298154074,0
3876,1,0.9984567366784236,0.4984567366784236,1
141,0,0.0026523479215352992,0.4973476520784647,0
7429,1,0.9960372604212543,0.4960372604212543,1
7886,0,0.001248590556760476,0.49875140944323954,0
6072,1,0.9964793260528418,0.49647932605284184,1
1161,0,4.0165384070465785e-05,0.4999598346159295,0
6349,1,0.9999807473803647,0.4999807473803647,1
2898,0,0.00019484474033966016,0.49980515525966035,0
990,0,0.0010983942723796509,0.4989016057276203,0
1450,0,5.0152885355392105e-05,0.49994984711464463,0
1041,0,0.0045991851611539986,0.495400814838846,0
6248,1,0.9999835683174357,0.49998356831743573,1
4983,1,0.9977065801039794,0.4977065801039794,1
4841,1,0.9962346262973131,0.4962346262973131,1
1975,1,0.9932419248575152,0.49324192485751517,1
6605,1,0.9993848563737117,0.49938485637371166,1
3969,1,0.9995153509770609,0.4995153509770609,1
2623,0,0.00017383508933457493,0.49982616491066545,0
3153,0,0.0009684547479589938,0.499031545252041,0
2439,0,0.003158890239601868,0.49684110976039814,0
5463,0,0.005664948867628363,0.49433505113237164,0
2830,0,0.004046970229526377,0.4959530297704736,0
3458,0,0.0005197065714237735,0.49948029342857625,0
5655,1,0.9937278998018365,0.4937278998018365,1
1346,1,0.9864374699833525,0.48643746998335247,1
2442,0,0.00033786421423799714,0.499662135785762,0
4656,1,0.9975350073408171,0.4975350073408171,1
1738,0,0.00026387398464775653,0.4997361260153522,0
1005,0,3.3398370816328674e-05,0.49996660162918366,0
